Time,Date,Latitude,Longitude,Serving Cell SS RSRP (dBm): Top #1,Serving Cell SS RSRQ (dB): Top #1,Serving Cell SS SINR (dB): Top #1,Serving Cell Identity: Top #1
35:19.9,2/29/2024,18.3076636,42.7543958,-71.5,-10.5,14.8,552
35:19.9,2/29/2024,18.3076636,42.7543958,-80,-10.4,22.8,31
35:19.9,2/29/2024,18.3076636,42.7543958,-80,-10.4,25,31
35:19.9,2/29/2024,18.3076636,42.7543958,-83.8,-11.2,9.6,998
35:19.9,2/29/2024,18.3076636,42.7543958,-71.5,-10.5,14.9,552
35:19.9,2/29/2024,18.3076636,42.7543959,-80,-10.4,24.8,31
35:19.9,2/29/2024,18.3076636,42.7543959,-83.8,-11.2,9.8,998
35:19.9,2/29/2024,18.3076636,42.7543959,-71.5,-10.5,13.2,552
35:19.9,2/29/2024,18.3076636,42.754396,-83.8,-11.2,11.3,998
35:19.9,2/29/2024,18.3076636,42.754396,-80,-10.4,23.7,31
35:19.9,2/29/2024,18.3076636,42.754396,-71.5,-10.5,13.4,552
35:19.9,2/29/2024,18.3076636,42.754396,-70.3,-10.5,13.4,552
35:20.0,2/29/2024,18.3076636,42.7543961,-83.8,-11.2,10,998
35:20.0,2/29/2024,18.3076636,42.7543961,-80,-10.4,22.9,31
35:20.0,2/29/2024,18.3076636,42.7543961,-70.3,-10.5,14.9,552
35:20.0,2/29/2024,18.3076636,42.7543961,-83.8,-11.2,8.8,998
35:20.0,2/29/2024,18.3076636,42.7543961,-80,-10.4,23.4,31
35:20.0,2/29/2024,18.3076636,42.7543962,-83.8,-11.2,9.9,998
35:20.0,2/29/2024,18.3076636,42.7543962,-70.3,-10.5,14.5,552
35:20.0,2/29/2024,18.3076636,42.7543962,-79,-10.4,23.4,31
35:20.0,2/29/2024,18.3076636,42.7543963,-70.3,-10.5,14.5,552
35:20.0,2/29/2024,18.3076636,42.7543963,-70.3,-10.5,17.1,552
35:20.0,2/29/2024,18.3076636,42.7543963,-83.8,-11.2,9.9,998
35:20.0,2/29/2024,18.3076636,42.7543963,-79,-10.4,22.6,31
35:20.0,2/29/2024,18.3076636,42.7543964,-70.3,-10.5,14.6,552
35:20.0,2/29/2024,18.3076636,42.7543964,-83.8,-11.2,8.5,998
35:20.0,2/29/2024,18.3076636,42.7543964,-79,-10.4,22.9,31
35:20.0,2/29/2024,18.3076636,42.7543964,-70.3,-10.5,16.3,552
35:20.0,2/29/2024,18.3076636,42.7543965,-83.8,-11.2,9.2,998
35:20.0,2/29/2024,18.3076636,42.7543965,-85.4,-11.3,9.2,998
35:20.0,2/29/2024,18.3076636,42.7543965,-79,-10.4,24.4,31
35:20.1,2/29/2024,18.3076635,42.7543966,-85.4,-11.3,10,998
35:20.1,2/29/2024,18.3076635,42.7543966,-70.3,-10.5,18.1,552
35:20.1,2/29/2024,18.3076635,42.7543966,-79,-10.4,24.4,31
35:20.1,2/29/2024,18.3076635,42.7543966,-85.4,-11.3,10.4,998
35:20.1,2/29/2024,18.3076635,42.7543967,-79,-10.4,23.4,31
35:20.1,2/29/2024,18.3076635,42.7543967,-85.4,-11.3,10.2,998
35:20.1,2/29/2024,18.3076635,42.7543967,-70.3,-10.5,16.2,552
35:20.1,2/29/2024,18.3076635,42.7543967,-79,-10.4,23.2,31
35:20.1,2/29/2024,18.3076635,42.7543967,-70.3,-10.5,18.6,552
35:20.1,2/29/2024,18.3076635,42.7543967,-70.4,-10.5,18.6,552
35:20.1,2/29/2024,18.3076635,42.7543968,-85.4,-11.3,10.1,998
35:20.1,2/29/2024,18.3076635,42.7543968,-70.4,-10.5,17.8,552
35:20.1,2/29/2024,18.3076635,42.7543968,-79,-10.4,23.5,31
35:20.1,2/29/2024,18.3076635,42.7543968,-70.4,-10.5,15,552
35:20.2,2/29/2024,18.3076635,42.7543969,-85.4,-11.3,10.9,998
35:20.2,2/29/2024,18.3076635,42.7543969,-70.4,-10.5,17.6,552
35:20.2,2/29/2024,18.3076635,42.7543969,-79,-10.4,23.8,31
35:20.2,2/29/2024,18.3076635,42.7543969,-78.1,-10.4,23.8,31
35:20.2,2/29/2024,18.3076635,42.754397,-85.4,-11.3,10.5,998
35:20.2,2/29/2024,18.3076635,42.754397,-78.1,-10.4,24.3,31
35:20.2,2/29/2024,18.3076635,42.7543971,-85.4,-11.3,10.9,998
35:20.2,2/29/2024,18.3076635,42.7543971,-70.4,-10.5,15,552
35:20.2,2/29/2024,18.3076635,42.7543971,-78.1,-10.4,23.9,31
35:20.2,2/29/2024,18.3076635,42.7543972,-85.4,-11.3,10.3,998
35:20.2,2/29/2024,18.3076635,42.7543972,-70.4,-10.5,13.6,552
35:20.2,2/29/2024,18.3076635,42.7543972,-84.5,-11.2,10.3,998
35:20.2,2/29/2024,18.3076635,42.7543972,-78.1,-10.4,23.5,31
35:20.2,2/29/2024,18.3076635,42.7543972,-84.5,-11.2,9.5,998
35:20.2,2/29/2024,18.3076635,42.7543972,-70.4,-10.5,17.1,552
35:20.2,2/29/2024,18.3076635,42.7543973,-84.5,-11.2,10.7,998
35:20.2,2/29/2024,18.3076635,42.7543973,-78.1,-10.4,24.7,31
35:20.2,2/29/2024,18.3076635,42.7543973,-70.4,-10.5,16.7,552
35:20.2,2/29/2024,18.3076635,42.7543974,-78.1,-10.4,24.8,31
35:20.3,2/29/2024,18.3076635,42.7543974,-84.5,-11.2,10.8,998
35:20.3,2/29/2024,18.3076635,42.7543974,-70.4,-10.5,16.1,552
35:20.3,2/29/2024,18.3076635,42.7543975,-70.8,-10.5,16.1,552
35:20.3,2/29/2024,18.3076635,42.7543975,-78.1,-10.4,24.4,31
35:20.3,2/29/2024,18.3076635,42.7543975,-70.8,-10.5,20.2,552
35:20.3,2/29/2024,18.3076635,42.7543975,-84.5,-11.2,8.9,998
35:20.3,2/29/2024,18.3076635,42.7543976,-84.5,-11.2,10.3,998
35:20.3,2/29/2024,18.3076635,42.7543976,-70.8,-10.5,14.7,552
35:20.3,2/29/2024,18.3076635,42.7543976,-70.8,-10.5,17.2,552
35:20.3,2/29/2024,18.3076635,42.7543976,-78.1,-10.4,24,31
35:20.3,2/29/2024,18.3076635,42.7543976,-78.1,-10.4,24.4,31
35:20.3,2/29/2024,18.3076635,42.7543977,-84.5,-11.2,10.3,998
35:20.3,2/29/2024,18.3076635,42.7543977,-78.5,-10.4,24.4,31
35:20.3,2/29/2024,18.3076635,42.7543977,-78.5,-10.4,24,31
35:20.3,2/29/2024,18.3076635,42.7543977,-78.5,-10.4,23.6,31
35:20.3,2/29/2024,18.3076635,42.7543978,-84.5,-11.2,7.7,998
35:20.3,2/29/2024,18.3076635,42.7543978,-70.8,-10.5,18.7,552
35:20.4,2/29/2024,18.3076635,42.7543979,-84.5,-11.2,8.6,998
35:20.4,2/29/2024,18.3076635,42.7543979,-70.8,-10.5,19.4,552
35:20.4,2/29/2024,18.3076635,42.7543979,-78.5,-10.4,23.6,31
35:20.4,2/29/2024,18.3076635,42.7543979,-84,-11.1,8.6,998
35:20.4,2/29/2024,18.3076635,42.7543979,-84,-11.1,9,998
35:20.4,2/29/2024,18.3076635,42.754398,-70.8,-10.5,19.3,552
35:20.4,2/29/2024,18.3076635,42.754398,-78.5,-10.4,23.8,31
35:20.4,2/29/2024,18.3076635,42.754398,-84,-11.1,8.1,998
35:20.4,2/29/2024,18.3076635,42.754398,-78.5,-10.4,24.3,31
35:20.4,2/29/2024,18.3076635,42.7543981,-70.8,-10.5,20.1,552
35:20.4,2/29/2024,18.3076634,42.7543982,-84,-11.1,8.6,998
35:20.4,2/29/2024,18.3076634,42.7543982,-70.8,-10.5,19.7,552
35:20.4,2/29/2024,18.3076634,42.7543982,-78.5,-10.4,24.2,31
35:20.4,2/29/2024,18.3076634,42.7543982,-70.4,-10.5,19.7,552
35:20.4,2/29/2024,18.3076634,42.7543982,-84,-11.1,9.8,998
35:20.4,2/29/2024,18.3076634,42.7543982,-70.4,-10.5,18.9,552
35:20.5,2/29/2024,18.3076634,42.7543983,-84,-11.1,7.8,998
35:20.5,2/29/2024,18.3076634,42.7543983,-70.4,-10.5,20.7,552
35:20.5,2/29/2024,18.3076634,42.7543983,-78.5,-10.4,23.6,31
35:20.5,2/29/2024,18.3076634,42.7543984,-70.4,-10.5,21.3,552
35:20.5,2/29/2024,18.3076634,42.7543984,-84,-11.1,7.5,998
35:20.5,2/29/2024,18.3076634,42.7543984,-78.5,-10.4,26.5,31
35:20.5,2/29/2024,18.3076634,42.7543984,-78,-10.4,26.5,31
35:20.5,2/29/2024,18.3076634,42.7543984,-78,-10.4,24.5,31
35:20.5,2/29/2024,18.3076634,42.7543985,-84,-11.1,7.9,998
35:20.5,2/29/2024,18.3076634,42.7543985,-70.4,-10.5,19.2,552
35:20.5,2/29/2024,18.3076634,42.7543985,-78,-10.4,24.8,31
35:20.5,2/29/2024,18.3076634,42.7543985,-78,-10.4,24.5,31
35:20.5,2/29/2024,18.3076634,42.7543986,-70.4,-10.5,18.5,552
35:20.5,2/29/2024,18.3076634,42.7543986,-84,-11.1,7.8,998
35:20.5,2/29/2024,18.3076634,42.7543986,-84.2,-11.2,7.8,998
35:20.5,2/29/2024,18.3076634,42.7543986,-84.2,-11.2,7.6,998
35:20.5,2/29/2024,18.3076634,42.7543986,-70.4,-10.5,20.2,552
35:20.6,2/29/2024,18.3076634,42.7543988,-84.2,-11.2,10.1,998
35:20.6,2/29/2024,18.3076634,42.7543988,-70.4,-10.5,21,552
35:20.6,2/29/2024,18.3076634,42.7543988,-78,-10.4,24.2,31
35:20.6,2/29/2024,18.3076634,42.7543988,-70.4,-10.5,18.4,552
35:20.6,2/29/2024,18.3076634,42.7543988,-84.2,-11.2,8.3,998
35:20.6,2/29/2024,18.3076634,42.7543989,-78,-10.4,23.9,31
35:20.6,2/29/2024,18.3076634,42.7543989,-70,-10.4,18.4,552
35:20.6,2/29/2024,18.3076634,42.7543989,-78,-10.4,24.3,31
35:20.6,2/29/2024,18.3076634,42.7543989,-84.2,-11.2,6.9,998
35:20.6,2/29/2024,18.3076634,42.7543989,-70,-10.4,17.9,552
35:20.6,2/29/2024,18.3076634,42.754399,-78,-10.4,24.2,31
35:20.6,2/29/2024,18.3076634,42.754399,-78,-10.4,24.8,31
35:20.6,2/29/2024,18.3076634,42.754399,-84.2,-11.2,8.2,998
35:20.6,2/29/2024,18.3076634,42.754399,-70,-10.4,17.3,552
35:20.6,2/29/2024,18.3076634,42.7543991,-84.2,-11.2,8.3,998
35:20.6,2/29/2024,18.3076634,42.7543991,-70,-10.4,16.6,552
35:20.6,2/29/2024,18.3076634,42.7543991,-77.9,-10.4,24.8,31
35:20.6,2/29/2024,18.3076634,42.7543991,-77.9,-10.4,25.2,31
35:20.7,2/29/2024,18.3076634,42.7543992,-84.2,-11.2,8.3,998
35:20.7,2/29/2024,18.3076634,42.7543992,-70,-10.4,16.5,552
35:20.7,2/29/2024,18.3076634,42.7543992,-77.9,-10.4,25.3,31
35:20.7,2/29/2024,18.3076634,42.7543992,-77.9,-10.4,25.5,31
35:20.7,2/29/2024,18.3076634,42.7543993,-84.2,-11.2,8.8,998
35:20.7,2/29/2024,18.3076634,42.7543993,-86.1,-11.6,8.8,998
35:20.7,2/29/2024,18.3076634,42.7543993,-70,-10.4,18.8,552
35:20.7,2/29/2024,18.3076634,42.7543993,-86.1,-11.6,8.4,998
35:20.7,2/29/2024,18.3076634,42.7543994,-70,-10.4,18.1,552
35:20.7,2/29/2024,18.3076634,42.7543994,-77.9,-10.4,26.8,31
35:20.7,2/29/2024,18.3076634,42.7543994,-70,-10.4,14.7,552
35:20.7,2/29/2024,18.3076634,42.7543995,-86.1,-11.6,8.3,998
35:20.7,2/29/2024,18.3076634,42.7543995,-77.9,-10.4,27.6,31
35:20.7,2/29/2024,18.3076634,42.7543995,-86.1,-11.6,7.8,998
35:20.7,2/29/2024,18.3076634,42.7543995,-70,-10.4,14.9,552
35:20.7,2/29/2024,18.3076634,42.7543995,-69.5,-10.4,14.9,552
35:20.7,2/29/2024,18.3076634,42.7543996,-69.5,-10.4,13.6,552
35:20.7,2/29/2024,18.3076634,42.7543996,-77.9,-10.4,25.2,31
35:20.8,2/29/2024,18.3076634,42.7543997,-86.1,-11.6,6.1,998
35:20.8,2/29/2024,18.3076634,42.7543997,-77.9,-10.4,25.8,31
35:20.8,2/29/2024,18.3076634,42.7543997,-86.1,-11.6,6.8,998
35:20.8,2/29/2024,18.3076633,42.7543998,-69.5,-10.4,12.3,552
35:20.8,2/29/2024,18.3076633,42.7543998,-77.9,-10.4,25.3,31
35:20.8,2/29/2024,18.3076633,42.7543998,-86.1,-11.6,8.6,998
35:20.8,2/29/2024,18.3076633,42.7543998,-69.5,-10.4,13.7,552
35:20.8,2/29/2024,18.3076633,42.7543999,-86.1,-11.6,8.2,998
35:20.8,2/29/2024,18.3076633,42.7543999,-78.1,-10.4,25.3,31
35:20.8,2/29/2024,18.3076633,42.7543999,-78.1,-10.4,25.2,31
35:20.8,2/29/2024,18.3076633,42.7543999,-69.5,-10.4,13.4,552
35:20.8,2/29/2024,18.3076633,42.7543999,-86.1,-11.6,9,998
35:20.8,2/29/2024,18.3076633,42.7544,-86.4,-11.7,9,998
35:20.8,2/29/2024,18.3076633,42.7544,-69.5,-10.4,13.8,552
35:20.8,2/29/2024,18.3076633,42.7544,-78.1,-10.4,25.3,31
35:20.9,2/29/2024,18.3076633,42.7544,-86.4,-11.7,9.1,998
35:20.9,2/29/2024,18.3076633,42.7544,-78.1,-10.4,25,31
35:20.9,2/29/2024,18.3076633,42.7544,-69.5,-10.4,11.4,552
35:20.9,2/29/2024,18.3076633,42.7544,-69.5,-10.4,9.9,552
35:20.9,2/29/2024,18.3076633,42.7544,-86.4,-11.7,8,998
35:20.9,2/29/2024,18.3076633,42.7544,-78.1,-10.4,25.4,31
35:20.9,2/29/2024,18.3076633,42.7544,-69.5,-10.4,10.6,552
35:20.9,2/29/2024,18.3076633,42.7544,-70.7,-10.6,10.6,552
35:20.9,2/29/2024,18.3076633,42.7544,-86.4,-11.7,9.3,998
35:20.9,2/29/2024,18.3076633,42.7544,-78.1,-10.4,25.6,31
35:20.9,2/29/2024,18.3076633,42.7544,-86.4,-11.7,8,998
35:20.9,2/29/2024,18.3076633,42.7544,-70.7,-10.6,7.3,552
35:20.9,2/29/2024,18.3076633,42.7544,-78.1,-10.4,25.4,31
35:20.9,2/29/2024,18.3076633,42.7544,-86.4,-11.7,8.6,998
35:20.9,2/29/2024,18.3076633,42.7544,-78.1,-10.4,25.5,31
35:20.9,2/29/2024,18.3076633,42.7544,-70.7,-10.6,7.8,552
35:21.0,2/29/2024,18.3076633,42.7544,-70.7,-10.6,8.2,552
35:21.0,2/29/2024,18.3076633,42.7544,-86.4,-11.7,9.4,998
35:21.0,2/29/2024,18.3076633,42.7544,-78.1,-10.4,26,31
35:21.0,2/29/2024,18.3076633,42.7544,-78.8,-10.4,26,31
35:21.0,2/29/2024,18.3076633,42.7544,-70.7,-10.6,7.9,552
35:21.0,2/29/2024,18.3076633,42.7544,-86.4,-11.7,9.6,998
35:21.0,2/29/2024,18.3076633,42.7544,-78.8,-10.4,25.9,31
35:21.0,2/29/2024,18.3076633,42.7544,-70.7,-10.6,8.9,552
35:21.0,2/29/2024,18.3076633,42.7544,-86.4,-11.7,9.3,998
35:21.0,2/29/2024,18.3076633,42.7544,-84.9,-11.3,9.3,998
35:21.0,2/29/2024,18.3076633,42.7544,-84.9,-11.3,9.3,998
35:21.0,2/29/2024,18.3076633,42.7544,-70.7,-10.6,8.9,552
35:21.0,2/29/2024,18.3076633,42.7544,-78.8,-10.4,25.9,31
35:21.0,2/29/2024,18.3076633,42.7544,-78.8,-10.4,24.3,31
35:21.0,2/29/2024,18.3076633,42.7544,-84.9,-11.3,8.9,998
35:21.0,2/29/2024,18.3076633,42.7544,-78.8,-10.4,24.4,31
35:21.0,2/29/2024,18.3076633,42.7544,-70.7,-10.6,8,552
35:21.0,2/29/2024,18.3076633,42.7544,-78.8,-10.4,23.8,31
35:21.0,2/29/2024,18.3076633,42.7544,-70.7,-10.6,8.8,552
35:21.0,2/29/2024,18.3076633,42.7544,-84.9,-11.3,8.2,998
35:21.1,2/29/2024,18.3076633,42.7544,-84.9,-11.3,9.6,998
35:21.1,2/29/2024,18.3076633,42.7544,-78.8,-10.4,24.2,31
35:21.1,2/29/2024,18.3076633,42.7544,-70.7,-10.6,9.2,552
35:21.1,2/29/2024,18.3076633,42.7544,-75.2,-10.9,9.2,552
35:21.1,2/29/2024,18.3076633,42.7544,-84.9,-11.3,8.9,998
35:21.1,2/29/2024,18.3076633,42.7544,-78.8,-10.4,25.4,31
35:21.1,2/29/2024,18.3076633,42.7544,-75.2,-10.9,9.5,552
35:21.1,2/29/2024,18.3076633,42.7544,-75.2,-10.9,9.4,552
35:21.1,2/29/2024,18.3076633,42.7544,-84.9,-11.3,9.1,998
35:21.1,2/29/2024,18.3076633,42.7544,-78.8,-10.4,24,31
35:21.1,2/29/2024,18.3076633,42.7544,-78.8,-10.4,24.9,31
35:21.1,2/29/2024,18.3076633,42.7544,-84.9,-11.3,9.7,998
35:21.1,2/29/2024,18.3076633,42.7544,-75.2,-10.9,10.9,552
35:21.1,2/29/2024,18.3076633,42.7544,-78.8,-10.4,24.7,31
35:21.1,2/29/2024,18.3076633,42.7544,-84.9,-11.3,10.5,998
35:21.2,2/29/2024,18.3076633,42.7544,-75.2,-10.9,8.6,552
35:21.2,2/29/2024,18.3076633,42.7544,-84.9,-11.3,11.2,998
35:21.2,2/29/2024,18.3076633,42.7544,-78,-10.4,24.7,31
35:21.2,2/29/2024,18.3076633,42.7544,-78,-10.4,25,31
35:21.2,2/29/2024,18.3076633,42.7544,-75.2,-10.9,8.9,552
35:21.2,2/29/2024,18.3076633,42.7544,-83,-11,11.2,998
35:21.2,2/29/2024,18.3076633,42.7544,-75.2,-10.9,10.9,552
35:21.2,2/29/2024,18.3076633,42.7544,-83,-11,10.3,998
35:21.2,2/29/2024,18.3076633,42.7544,-78,-10.4,24.1,31
35:21.2,2/29/2024,18.3076633,42.7544,-75.2,-10.9,12.4,552
35:21.2,2/29/2024,18.3076633,42.7544,-83,-11,11.4,998
35:21.2,2/29/2024,18.3076633,42.7544,-75.2,-10.9,11.7,552
35:21.2,2/29/2024,18.3076633,42.7544,-76,-10.9,11.7,552
35:21.2,2/29/2024,18.3076633,42.7544,-83,-11,12.5,998
35:21.2,2/29/2024,18.3076633,42.7544,-78,-10.4,24.6,31
35:21.2,2/29/2024,18.3076633,42.7544,-78,-10.4,23.7,31
35:21.2,2/29/2024,18.3076633,42.7544,-83,-11,11.8,998
35:21.3,2/29/2024,18.3076633,42.7544,-83,-11,11.7,998
35:21.3,2/29/2024,18.3076633,42.7544,-76,-10.9,10.2,552
35:21.3,2/29/2024,18.3076633,42.7544,-76,-10.9,10.2,552
35:21.3,2/29/2024,18.3076633,42.7544,-78,-10.4,25.3,31
35:21.3,2/29/2024,18.3076633,42.7544,-78,-10.4,25.5,31
35:21.3,2/29/2024,18.3076633,42.7544,-83,-11,12,998
35:21.3,2/29/2024,18.3076633,42.7544,-76,-10.9,11.2,552
35:21.3,2/29/2024,18.3076633,42.7544,-78,-10.4,25,31
35:21.3,2/29/2024,18.3076633,42.7544,-78,-10.4,25,31
35:21.3,2/29/2024,18.3076633,42.7544,-83,-11,12.4,998
35:21.3,2/29/2024,18.3076633,42.7544,-76,-10.9,11.7,552
35:21.3,2/29/2024,18.3076633,42.7544,-83,-11,10.1,998
35:21.3,2/29/2024,18.3076633,42.7544,-76,-10.9,9.8,552
35:21.3,2/29/2024,18.3076633,42.7544,-81.7,-10.8,10.1,998
35:21.3,2/29/2024,18.3076633,42.7544,-76,-10.9,10.5,552
35:21.3,2/29/2024,18.3076633,42.7544,-79.7,-10.4,25,31
35:21.3,2/29/2024,18.3076633,42.7544,-79.7,-10.4,24.2,31
35:21.4,2/29/2024,18.3076633,42.7544,-81.7,-10.8,11,998
35:21.4,2/29/2024,18.3076633,42.7544,-76,-10.9,11.6,552
35:21.4,2/29/2024,18.3076633,42.7544,-79.7,-10.4,24.7,31
35:21.4,2/29/2024,18.3076633,42.7544,-81.7,-10.8,12.3,998
35:21.4,2/29/2024,18.3076633,42.7544,-79.7,-10.4,24.2,31
35:21.4,2/29/2024,18.3076633,42.7544,-81.7,-10.8,11.6,998
35:21.4,2/29/2024,18.3076633,42.7544,-79.7,-10.4,23.4,31
35:21.4,2/29/2024,18.3076633,42.7544,-76,-10.9,11.9,552
35:21.4,2/29/2024,18.3076633,42.7544,-81.7,-10.8,12.4,998
35:21.4,2/29/2024,18.3076633,42.7544,-75.5,-10.7,11.9,552
35:21.4,2/29/2024,18.3076633,42.7544,-79.7,-10.4,22.7,31
35:21.4,2/29/2024,18.3076633,42.7544,-75.5,-10.7,11.5,552
35:21.4,2/29/2024,18.3076633,42.7544,-81.7,-10.8,12.5,998
35:21.4,2/29/2024,18.3076633,42.7544,-75.5,-10.7,13,552
35:21.4,2/29/2024,18.3076633,42.7544,-79.7,-10.4,23.9,31
35:21.4,2/29/2024,18.3076633,42.7544,-79.7,-10.4,24.4,31
35:21.4,2/29/2024,18.3076633,42.7544,-81.7,-10.8,13.1,998
35:21.4,2/29/2024,18.3076633,42.7544,-75.5,-10.7,9.8,552
35:21.5,2/29/2024,18.3076633,42.7544,-75.5,-10.7,9.1,552
35:21.5,2/29/2024,18.3076633,42.7544,-81.7,-10.8,10.7,998
35:21.5,2/29/2024,18.3076633,42.7544,-79.7,-10.4,23.7,31
35:21.5,2/29/2024,18.3076633,42.7544,-80.1,-10.4,23.7,31
35:21.5,2/29/2024,18.3076633,42.7544,-80.1,-10.4,24.9,31
35:21.5,2/29/2024,18.3076633,42.7544,-81.7,-10.8,9.9,998
35:21.5,2/29/2024,18.3076633,42.7544,-81,-10.7,9.9,998
35:21.5,2/29/2024,18.3076633,42.7544,-75.5,-10.7,11.8,552
35:21.5,2/29/2024,18.3076633,42.7544,-81,-10.7,11.4,998
35:21.5,2/29/2024,18.3076633,42.7544,-75.5,-10.7,10.7,552
35:21.5,2/29/2024,18.3076633,42.7544,-80.1,-10.4,26,31
35:21.5,2/29/2024,18.3076633,42.7544,-81,-10.7,11.6,998
35:21.5,2/29/2024,18.3076633,42.7544,-75.5,-10.7,10.3,552
35:21.5,2/29/2024,18.3076633,42.7544,-81,-10.7,11.9,998
35:21.5,2/29/2024,18.3076633,42.7544,-80.1,-10.4,25.8,31
35:21.5,2/29/2024,18.3076633,42.7544,-75.5,-10.7,10.4,552
35:21.5,2/29/2024,18.3076633,42.7544,-80.1,-10.4,24.1,31
35:21.5,2/29/2024,18.3076633,42.7544,-76.6,-10.7,10.4,552
35:21.6,2/29/2024,18.3076633,42.7544,-81,-10.7,12.8,998
35:21.6,2/29/2024,18.3076633,42.7544,-80.1,-10.4,24.6,31
35:21.6,2/29/2024,18.3076633,42.7544,-76.6,-10.7,9.3,552
35:21.6,2/29/2024,18.3076633,42.7544,-80.1,-10.4,25.4,31
35:21.6,2/29/2024,18.3076633,42.7544,-81,-10.7,14.3,998
35:21.6,2/29/2024,18.3076633,42.7544,-76.6,-10.7,10.6,552
35:21.6,2/29/2024,18.3076633,42.7544,-80.1,-10.4,25.7,31
35:21.6,2/29/2024,18.3076633,42.7544,-76.6,-10.7,11.9,552
35:21.6,2/29/2024,18.3076633,42.7544,-81,-10.7,11.7,998
35:21.6,2/29/2024,18.3076633,42.7544,-81,-10.7,11.1,998
35:21.6,2/29/2024,18.3076633,42.7544,-76.6,-10.7,11.5,552
35:21.6,2/29/2024,18.3076633,42.7544,-80.1,-10.4,27.4,31
35:21.6,2/29/2024,18.3076633,42.7544,-79.6,-10.4,27.4,31
35:21.6,2/29/2024,18.3076633,42.7544,-79.6,-10.4,26.2,31
35:21.6,2/29/2024,18.3076633,42.7544,-81,-10.7,13.8,998
35:21.6,2/29/2024,18.3076633,42.7544,-83.1,-10.7,13.8,998
35:21.6,2/29/2024,18.3076633,42.7544,-76.6,-10.7,12.8,552
35:21.7,2/29/2024,18.3076633,42.7544,-83.1,-10.7,12.8,998
35:21.7,2/29/2024,18.3076633,42.7544,-79.6,-10.4,27.4,31
35:21.7,2/29/2024,18.3076633,42.7544,-76.6,-10.7,13,552
35:21.7,2/29/2024,18.3076633,42.7544,-79.6,-10.4,26.9,31
35:21.7,2/29/2024,18.3076633,42.7544,-83.1,-10.7,10.4,998
35:21.7,2/29/2024,18.3076633,42.7544,-76.6,-10.7,12.1,552
35:21.7,2/29/2024,18.3076633,42.7544,-83.1,-10.7,12.6,998
35:21.7,2/29/2024,18.3076633,42.7544,-79.6,-10.4,27.9,31
35:21.7,2/29/2024,18.3076633,42.7544,-76.6,-10.7,11.7,552
35:21.7,2/29/2024,18.3076633,42.7544,-76.8,-10.6,11.7,552
35:21.7,2/29/2024,18.3076633,42.7544,-83.1,-10.7,13.4,998
35:21.7,2/29/2024,18.3076633,42.7544,-79.6,-10.4,27.9,31
35:21.7,2/29/2024,18.3076633,42.7544,-76.8,-10.6,11.4,552
35:21.7,2/29/2024,18.3076633,42.7544,-83.1,-10.7,10.9,998
35:21.7,2/29/2024,18.3076633,42.7544,-76.8,-10.6,12.1,552
35:21.8,2/29/2024,18.3076633,42.7544,-83.1,-10.7,12.1,998
35:21.8,2/29/2024,18.3076633,42.7544,-76.8,-10.6,12.9,552
35:21.8,2/29/2024,18.3076633,42.7544,-83.1,-10.7,13.5,998
35:21.8,2/29/2024,18.3076633,42.7544,-79.6,-10.4,26,31
35:21.8,2/29/2024,18.3076633,42.7544,-83.1,-10.7,11.8,998
35:21.8,2/29/2024,18.3076633,42.7544,-76.8,-10.6,13.1,552
35:21.8,2/29/2024,18.3076633,42.7544,-79.6,-10.4,22.9,31
35:21.8,2/29/2024,18.3076633,42.7544,-76.8,-10.6,16.6,552
35:21.8,2/29/2024,18.3076633,42.7544,-79.6,-10.4,22.9,31
35:21.8,2/29/2024,18.3076633,42.7544,-80.1,-10.4,22.9,31
35:21.8,2/29/2024,18.3076633,42.7544,-80.1,-10.4,23.4,31
35:21.8,2/29/2024,18.3076633,42.7544,-83.3,-10.8,11.8,998
35:21.8,2/29/2024,18.3076633,42.7544,-80.1,-10.4,24.1,31
35:21.8,2/29/2024,18.3076633,42.7544,-83.3,-10.8,11.3,998
35:21.8,2/29/2024,18.3076633,42.7544,-76.8,-10.6,13.3,552
35:21.8,2/29/2024,18.3076633,42.7544,-83.3,-10.8,11.9,998
35:21.8,2/29/2024,18.3076633,42.7544,-76.8,-10.6,17,552
35:21.9,2/29/2024,18.3076633,42.7544,-83.3,-10.8,12.3,998
35:21.9,2/29/2024,18.3076633,42.7544,-80.1,-10.4,23.6,31
35:21.9,2/29/2024,18.3076633,42.7544,-76.8,-10.6,16.9,552
35:21.9,2/29/2024,18.3076633,42.7544,-76.8,-10.6,16.9,552
35:21.9,2/29/2024,18.3076633,42.7544,-80.1,-10.4,24.1,31
35:21.9,2/29/2024,18.3076633,42.7544,-83.3,-10.8,10.9,998
35:21.9,2/29/2024,18.3076633,42.7544,-76.8,-10.6,17,552
35:21.9,2/29/2024,18.3076633,42.7544,-83.3,-10.8,11.5,998
35:21.9,2/29/2024,18.3076633,42.7544,-76.8,-10.6,18.3,552
35:21.9,2/29/2024,18.3076633,42.7544,-76.8,-10.6,14.7,552
35:21.9,2/29/2024,18.3076633,42.7544,-80.1,-10.4,24,31
35:21.9,2/29/2024,18.3076633,42.7544,-80.1,-10.4,24.9,31
35:21.9,2/29/2024,18.3076633,42.7544,-80.1,-10.4,25.7,31
35:21.9,2/29/2024,18.3076633,42.7544,-83.3,-10.8,12.3,998
